timestamp,proceso,error_level,error_message,mensaje,log_category
2026-09-04 05:39:21.760,spid57s,,2274 transactions rolled forward in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,2274 transactions rolled forward in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO
2026-09-04 05:39:21.870,spid57s,,0 transactions rolled back in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,0 transactions rolled back in database 'SteelNort' (5:0). This is an informational message only. No user action is required.,INFO
2026-09-04 05:39:21.870,spid57s,,Recovery is writing a checkpoint in database 'SteelNort' (5). This is an informational message only. No user action is required.,Recovery is writing a checkpoint in database 'SteelNort' (5). This is an informational message only. No user action is required.,STARTUP
2026-09-04 05:39:21.920,spid57s,,Parallel redo is shutdown for database 'SteelNort' with worker pool size [3].,Parallel redo is shutdown for database 'SteelNort' with worker pool size [3].,INFO
2026-09-04 05:39:22.620,spid26s,,The tempdb database has 8 data file(s).,The tempdb database has 8 data file(s).,INFO
2026-09-04 05:39:22.640,spid34s,,The Service Broker endpoint is in disabled or stopped state.,The Service Broker endpoint is in disabled or stopped state.,INFO
2026-09-04 05:39:22.640,spid34s,,The Database Mirroring endpoint is in disabled or stopped state.,The Database Mirroring endpoint is in disabled or stopped state.,INFO
2026-09-04 05:39:22.660,spid34s,,Service Broker manager has started.,Service Broker manager has started.,STARTUP
2026-09-04 05:39:22.670,spid24s,,Recovery is complete. This is an informational message only. No user action is required.,Recovery is complete. This is an informational message only. No user action is required.,STARTUP
2026-09-04 05:39:55.300,spid71,,Attempting to load library 'xpstar.dll' into memory. This is an informational message only. No user action is required.,Attempting to load library 'xpstar.dll' into memory. This is an informational message only. No user action is required.,INFO
2026-09-04 05:39:55.360,spid71,,Using 'xpstar.dll' version '2022.160.4265' to execute extended stored procedure 'xp_readerrorlog'. This is an informational message only; no user action is required.,Using 'xpstar.dll' version '2022.160.4265' to execute extended stored procedure 'xp_readerrorlog'. This is an informational message only; no user action is required.,ERROR
2026-09-04 05:46:10.690,spid76,,Attempting to load library 'xplog70.dll' into memory. This is an informational message only. No user action is required.,Attempting to load library 'xplog70.dll' into memory. This is an informational message only. No user action is required.,INFO
2026-09-04 05:46:10.750,spid76,,Using 'xplog70.dll' version '2022.160.4265' to execute extended stored procedure 'xp_msver'. This is an informational message only; no user action is required.,Using 'xplog70.dll' version '2022.160.4265' to execute extended stored procedure 'xp_msver'. This is an informational message only; no user action is required.,INFO
2026-09-04 05:48:23.300,spid76,,Using 'dbghelp.dll' version '4.0.5',Using 'dbghelp.dll' version '4.0.5',INFO
